Ten of Spades 33/6 in Saturn VS Five of Hearts 60/6 in Venus = Ten of Spades 33/6 in Saturn
Nine of Hearts 51/6 in Venus VS King of Spades 47/11/2 in Uranus = Nine of Hearts 51/6 in Venus
Two of Spades 43/7 in Jupiter VS Nine of Hearts 38/11/2 in Saturn = Two of Spades 43/7 in Jupiter
Ace of Hearts 49/13/4 in Uranus VS Jack of Spades 51/6 in Mars = Ace of Hearts 49/13/4 in Uranus
Seven of Spades 38/11/2 in Venus VS Seven of Spades 53/8 in Mars = Seven of Spades 38/11/2 in Venus
Three of Clubs 31/4 in Venus VS Four of Hearts 45/9 in Uranus = Three of Clubs 31/4 in Venus
Queen of Diamonds 24/6 in Mars VS Jack of Clubs 42/6 in Saturn = Queen of Diamonds 24/6 in Mars
Jack of Hearts 59/14/5 in Jupiter VS Queen of Diamonds 55/10/1 in Venus = Jack of Hearts 59/14/5 in Jupiter
Queen of Diamonds 52/7 in Jupiter VS Five of Hearts 46/10/1 in Mercury = Queen of Diamonds 52/7 in Jupiter
Three of Spades 67/13/4 in Venus VS Ace of Diamonds 68/14/5 in Jupiter = Three of Spades 67/13/4 in Venus
Jack of Clubs 53/8 in Uranus VS Eight of Clubs 44/8 in Mercury = Jack of Clubs 53/8 in Uranus
Six of Clubs 30/3 in Uranus VS Eight of Diamonds 30/3 in Uranus = Six of Clubs 30/3 in Uranus
Five of Spades 11/2 in Mercury VS Two of Clubs 55/10/1 in Neptune = Five of Spades 11/2 in Mercury
Ten of Spades 55/10/1 in Neptune VS Three of Clubs 59/14/5 in Mercury = Ten of Spades 55/10/1 in Neptune
King of Clubs 51/6 in Mercury VS Seven of Diamonds 40/4 in Venus = King of Clubs 51/6 in Mercury
Jack of Diamonds 8 in Venus VS Four of Spades 70/7 in Venus = Jack of Diamonds 8 in Venus
Four of Clubs 34/7 in Venus VS Five of Diamonds 30/3 in Mercury = Four of Clubs 34/7 in Venus
Two of Hearts 43/7 in Venus VS Five of Hearts 23/5 in Uranus = Two of Hearts 43/7 in Venus
Eight of Hearts 35/8 in Mercury VS Five of Hearts 47/11/2 in Uranus = Eight of Hearts 35/8 in Mercury
Three of Hearts 38/11/2 in Uranus VS Five of Diamonds 56/11/2 in Mars = Three of Hearts 38/11/2 in Uranus
Ten of Clubs 34/7 in Uranus VS Queen of Clubs 48/12/3 in Jupiter = Ten of Clubs 34/7 in Uranus
King of Hearts 49/13/4 in Venus VS Eight of Hearts 40/4 in Mars = King of Hearts 49/13/4 in Venus
Four of Clubs 62/8 in Neptune VS Ten of Clubs 70/7 in Saturn = Four of Clubs 62/8 in Neptune
Ten of Diamonds 66/12/3 in Uranus VS Ten of Hearts 70/7 in Mercury = Ten of Diamonds 66/12/3 in Uranus
Jack of Hearts 60/6 in Uranus VS Queen of Spades 56/11/2 in Jupiter = Jack of Hearts 60/6 in Uranus
Ace of Hearts 55/10/1 in Saturn VS Two of Diamonds 65/11/2 in Uranus = Ace of Hearts 55/10/1 in Saturn
Seven of Diamonds 50/5 in Mercury VS Two of Clubs 61/7 in Venus = Seven of Diamonds 50/5 in Mercury
Ace of Clubs 63/9 in Jupiter VS Queen of Diamonds 48/12/3 in Neptune = Ace of Clubs 63/9 in Jupiter
Two of Diamonds 31/4 in Neptune VS Ace of Spades 24/6 in Venus = Two of Diamonds 31/4 in Neptune
Six of Spades 29/11/2 in Neptune VS Nine of Diamonds 37/10/1 in Uranus = Six of Spades 29/11/2 in Neptune
Ten of Clubs 62/8 in Saturn VS Ace of Hearts 49/13/4 in Uranus = Ten of Clubs 62/8 in Saturn
Ten of Hearts 43/7 in Mercury VS Three of Diamonds 42/6 in Neptune = Ten of Hearts 43/7 in Mercury
Three of Hearts 26/8 in Uranus VS King of Spades 48/12/3 in Saturn = Three of Hearts 26/8 in Uranus
Two of Clubs 66/12/3 in Mars VS Queen of Spades 71/8 in Neptune = Two of Clubs 66/12/3 in Mars
Queen of Spades 36/9 in Mercury VS Queen of Clubs 60/6 in Saturn = Queen of Spades 36/9 in Mercury
Eight of Hearts 26/8 in Jupiter VS King of Spades 53/8 in Mars = Eight of Hearts 26/8 in Jupiter
Six of Diamonds 65/11/2 in Uranus VS Three of Hearts 60/6 in Uranus = Six of Diamonds 65/11/2 in Uranus
Queen of Spades 48/12/3 in Jupiter VS Three of Spades 46/10/1 in Uranus = Queen of Spades 48/12/3 in Jupiter
Ten of Hearts 66/12/3 in Neptune VS Four of Hearts 64/10/1 in Uranus = Ten of Hearts 66/12/3 in Neptune
Four of Clubs 51/6 in Neptune VS Queen of Hearts 12/3 in Venus = Four of Clubs 51/6 in Neptune
Seven of Clubs 42/6 in Uranus VS Queen of Clubs 39/12/3 in Jupiter = Seven of Clubs 42/6 in Uranus
Two of Hearts 37/10/1 in Uranus VS Ten of Hearts 51/6 in Mars = Two of Hearts 37/10/1 in Uranus
Five of Spades 47/11/2 in Neptune VS Four of Clubs 40/4 in Jupiter = Five of Spades 47/11/2 in Neptune
Three of Diamonds 54/9 in Jupiter VS Four of Diamonds 61/7 in Mars = Three of Diamonds 54/9 in Jupiter
Four of Diamonds 36/9 in Mercury VS Two of Hearts 62/8 in Saturn = Four of Diamonds 36/9 in Mercury
Three of Clubs 39/12/3 in Mercury VS Three of Hearts 53/8 in Neptune = Three of Clubs 39/12/3 in Mercury
Four of Hearts 50/5 in Neptune VS Six of Hearts 63/9 in Saturn = Four of Hearts 50/5 in Neptune
Ten of Diamonds 33/6 in Mars VS Ten of Hearts 35/8 in Saturn = Ten of Diamonds 33/6 in Mars
Seven of Spades 47/11/2 in Mars VS Ten of Diamonds 30/3 in Mercury = Seven of Spades 47/11/2 in Mars
Four of Hearts 54/9 in Mercury VS King of Spades 58/13/4 in Neptune = Four of Hearts 54/9 in Mercury
Queen of Hearts 42/6 in Mars VS Three of Spades 38/11/2 in Saturn = Queen of Hearts 42/6 in Mars
Two of Clubs 59/14/5 in Jupiter VS Four of Clubs 71/8 in Uranus = Two of Clubs 59/14/5 in Jupiter
Six of Hearts 47/11/2 in Jupiter VS Eight of Clubs 67/13/4 in Saturn = Six of Hearts 47/11/2 in Jupiter
Six of Clubs 70/7 in Venus VS Four of Clubs 51/6 in Mars = Six of Clubs 70/7 in Venus
Six of Hearts 36/9 in Jupiter VS King of Spades 23/5 in Neptune = Six of Hearts 36/9 in Jupiter
Ace of Spades 21/3 in Neptune VS King of Diamonds 31/4 in Uranus = Ace of Spades 21/3 in Neptune
Jack of Hearts 53/8 in Venus VS Ten of Clubs 50/5 in Mars = Jack of Hearts 53/8 in Venus
Eight of Diamonds 73/10/1 in Mars VS Jack of Spades 53/8 in Jupiter = Eight of Diamonds 73/10/1 in Mars
Two of Hearts 49/13/4 in Saturn VS Jack of Diamonds 46/10/1 in Uranus = Two of Hearts 49/13/4 in Saturn
Eight of Spades 34/7 in Mars VS Four of Spades 42/6 in Mercury = Eight of Spades 34/7 in Mars
King of Diamonds 37/10/1 in Uranus VS Ace of Clubs 32/5 in Mars = King of Diamonds 37/10/1 in Uranus
Four of Hearts 51/6 in Uranus VS Four of Clubs 67/13/4 in Saturn = Four of Hearts 51/6 in Uranus
Ten of Diamonds 29/11/2 in Mercury VS Jack of Clubs 20/2 in Mars = Ten of Diamonds 29/11/2 in Mercury
Five of Spades 38/11/2 in Venus VS King of Spades 69/15/6 in Uranus = Five of Spades 38/11/2 in Venus
King of Diamonds 58/13/4 in Venus VS Four of Clubs 49/13/4 in Neptune = King of Diamonds 58/13/4 in Venus
Four of Spades 47/11/2 in Mercury VS Three of Hearts 46/10/1 in Uranus = Four of Spades 47/11/2 in Mercury
Jack of Clubs 53/8 in Venus VS Queen of Clubs 42/6 in Venus = Jack of Clubs 53/8 in Venus
Three of Hearts 34/7 in Mercury VS King of Spades 42/6 in Uranus = Three of Hearts 34/7 in Mercury
Four of Hearts 31/4 in Uranus VS Jack of Diamonds 40/4 in Mars = Four of Hearts 31/4 in Uranus
Seven of Clubs 30/3 in Mercury VS Jack of Spades 39/12/3 in Mercury = Seven of Clubs 30/3 in Mercury
Five of Spades 48/12/3 in Neptune VS Seven of Diamonds 58/13/4 in Mars = Five of Spades 48/12/3 in Neptune
Nine of Diamonds 78/15/6 in Mercury VS Four of Diamonds 62/8 in Mars = Nine of Diamonds 78/15/6 in Mercury
Five of Hearts 70/7 in Venus VS Four of Diamonds 61/7 in Neptune = Five of Hearts 70/7 in Venus
Six of Hearts 61/7 in Jupiter VS King of Diamonds 60/6 in Saturn = Six of Hearts 61/7 in Jupiter
Four of Clubs 50/5 in Uranus VS King of Clubs 51/6 in Neptune = Four of Clubs 50/5 in Uranus
King of Spades 44/8 in Uranus VS Six of Diamonds 24/6 in Mars = King of Spades 44/8 in Uranus
King of Hearts 49/13/4 in Venus VS Eight of Diamonds 28/10/1 in Saturn = King of Hearts 49/13/4 in Venus
Five of Diamonds 64/10/1 in Venus VS Six of Hearts 38/11/2 in Venus = Five of Diamonds 64/10/1 in Venus
Ten of Spades 59/14/5 in Saturn VS Eight of Spades 69/15/6 in Neptune = Ten of Spades 59/14/5 in Saturn
Ace of Spades 73/10/1 in Uranus VS Three of Clubs 70/7 in Jupiter = Ace of Spades 73/10/1 in Uranus
Ten of Clubs 44/8 in Jupiter VS Three of Hearts 40/4 in Saturn = Ten of Clubs 44/8 in Jupiter
Eight of Clubs 48/12/3 in Jupiter VS Queen of Clubs 70/7 in Jupiter = Eight of Clubs 48/12/3 in Jupiter
Nine of Spades 44/8 in Uranus VS Ten of Diamonds 65/11/2 in Mars = Nine of Spades 44/8 in Uranus
Ace of Diamonds 56/11/2 in Mars VS King of Clubs 43/7 in Jupiter = Ace of Diamonds 56/11/2 in Mars
Ace of Clubs 64/10/1 in Mercury VS Jack of Hearts 51/6 in Mars = Ace of Clubs 64/10/1 in Mercury
Five of Diamonds 59/14/5 in Mars VS Seven of Diamonds 65/11/2 in Mars = Five of Diamonds 59/14/5 in Mars
Jack of Spades 62/8 in Mercury VS Eight of Spades 37/10/1 in Mercury = Jack of Spades 62/8 in Mercury
Queen of Spades 33/6 in Mercury VS Six of Hearts 22/4 in Venus = Queen of Spades 33/6 in Mercury
Ace of Spades 33/6 in Jupiter VS Four of Spades 56/11/2 in Saturn = Ace of Spades 33/6 in Jupiter
Nine of Hearts 62/8 in Jupiter VS Ace of Diamonds 39/12/3 in Mars = Nine of Hearts 62/8 in Jupiter
Queen of Clubs 17/8 in Neptune VS Jack of Spades 26/8 in Venus = Queen of Clubs 17/8 in Neptune
Jack of Diamonds 69/15/6 in Mars VS Jack of Hearts 73/10/1 in Jupiter = Jack of Diamonds 69/15/6 in Mars
Five of Clubs 35/8 in Venus VS Ten of Diamonds 44/8 in Saturn = Five of Clubs 35/8 in Venus
King of Diamonds 32/5 in Mars VS Four of Spades 40/4 in Venus = King of Diamonds 32/5 in Mars
Three of Clubs 31/4 in Venus VS Ten of Clubs 35/8 in Uranus = Three of Clubs 31/4 in Venus
Two of Clubs 31/4 in Venus VS Five of Hearts 26/8 in Mars = Two of Clubs 31/4 in Venus
Seven of Hearts 46/10/1 in Saturn VS Jack of Spades 63/9 in Venus = Seven of Hearts 46/10/1 in Saturn
Four of Clubs 39/12/3 in Venus VS King of Clubs 20/2 in Mars = Four of Clubs 39/12/3 in Venus
Ten of Clubs 57/12/3 in Uranus VS Nine of Hearts 64/10/1 in Venus = Ten of Clubs 57/12/3 in Uranus
Ace of Spades 50/5 in Mars VS King of Hearts 37/10/1 in Venus = Ace of Spades 50/5 in Mars
Nine of Clubs 57/12/3 in Venus VS King of Diamonds 42/6 in Jupiter = Nine of Clubs 57/12/3 in Venus
Six of Hearts 34/7 in Venus VS Five of Hearts 38/11/2 in Saturn = Six of Hearts 34/7 in Venus
Five of Diamonds 36/9 in Mercury VS Ace of Diamonds 47/11/2 in Neptune = Five of Diamonds 36/9 in Mercury
Three of Clubs 40/4 in Saturn VS Six of Hearts 45/9 in Uranus = Three of Clubs 40/4 in Saturn
Queen of Spades 42/6 in Saturn VS Five of Diamonds 57/12/3 in Mercury = Queen of Spades 42/6 in Saturn
Four of Diamonds 32/5 in Mars VS Three of Hearts 34/7 in Jupiter = Four of Diamonds 32/5 in Mars
Queen of Spades 58/13/4 in Mercury VS Jack of Hearts 39/12/3 in Venus = Queen of Spades 58/13/4 in Mercury
Jack of Hearts 70/7 in Saturn VS Queen of Spades 47/11/2 in Mercury = Jack of Hearts 70/7 in Saturn
Three of Spades 50/5 in Jupiter VS Ten of Hearts 57/12/3 in Neptune = Three of Spades 50/5 in Jupiter
Ace of Diamonds 31/4 in Mercury VS Three of Diamonds 31/4 in Venus = Ace of Diamonds 31/4 in Mercury
Two of Hearts 30/3 in Uranus VS Ten of Spades 31/4 in Uranus = Two of Hearts 30/3 in Uranus
Ten of Diamonds 54/9 in Mars VS Nine of Hearts 24/6 in Venus = Ten of Diamonds 54/9 in Mars
King of Clubs 48/12/3 in Mercury VS Eight of Diamonds 33/6 in Uranus = King of Clubs 48/12/3 in Mercury
Seven of Diamonds 43/7 in Mars VS Ace of Clubs 42/6 in Neptune = Seven of Diamonds 43/7 in Mars
Five of Hearts 35/8 in Neptune VS Queen of Clubs 48/12/3 in Mars = Five of Hearts 35/8 in Neptune
Two of Hearts 51/6 in Jupiter VS Jack of Diamonds 40/4 in Uranus = Two of Hearts 51/6 in JupiterNine of Diamonds 51/6 in Neptune VS King of Hearts 57/12/3 in Neptune = Nine of Diamonds 51/6 in Neptune
Ten of Spades 52/7 in Venus VS Two of Diamonds 50/5 in Mercury = Ten of Spades 52/7 in Venus
Five of Hearts 49/13/4 in Mars VS Ace of Spades 54/9 in Mars = Five of Hearts 49/13/4 in Mars
Two of Clubs 58/13/4 in Jupiter VS Three of Hearts 57/12/3 in Jupiter = Two of Clubs 58/13/4 in Jupiter
King of Clubs 36/9 in Venus VS Queen of Clubs 34/7 in Saturn = King of Clubs 36/9 in Venus
King of Hearts 29/11/2 in Mars VS Six of Clubs 28/10/1 in Uranus = King of Hearts 29/11/2 in Mars
Eight of Spades 60/6 in Saturn VS Three of Diamonds 55/10/1 in Neptune = Eight of Spades 60/6 in Saturn
King of Spades 35/8 in Mars VS Jack of Spades 27/9 in Uranus = King of Spades 35/8 in Mars
Jack of Hearts 38/11/2 in Neptune VS Two of Diamonds 45/9 in Neptune = Jack of Hearts 38/11/2 in Neptune
Eight of Spades 43/7 in Venus VS Six of Clubs 40/4 in Venus = Eight of Spades 43/7 in Venus
Ten of Diamonds 50/5 in Saturn VS Jack of Clubs 36/9 in Venus = Ten of Diamonds 50/5 in Saturn
Ten of Clubs 41/5 in Jupiter VS Ten of Hearts 52/7 in Neptune = Ten of Clubs 41/5 in Jupiter
Two of Diamonds 46/10/1 in Mars VS Nine of Spades 36/9 in Jupiter = Two of Diamonds 46/10/1 in Mars
Four of Hearts 52/7 in Saturn VS Two of Spades 58/13/4 in Mercury = Four of Hearts 52/7 in Saturn
Jack of Diamonds 49/13/4 in Saturn VS King of Diamonds 33/6 in Neptune = Jack of Diamonds 49/13/4 in Saturn
Jack of Hearts 58/13/4 in Mercury VS Jack of Spades 44/8 in Mars = Jack of Hearts 58/13/4 in Mercury
Ten of Spades 49/13/4 in Saturn VS Jack of Hearts 39/12/3 in Mars = Ten of Spades 49/13/4 in Saturn
King of Spades 37/10/1 in Neptune VS Ace of Diamonds 32/5 in Mars = King of Spades 37/10/1 in Neptune
King of Spades 28/10/1 in Venus VS Seven of Hearts 17/8 in Venus = King of Spades 28/10/1 in Venus
Nine of Clubs 31/4 in Mars VS Two of Spades 15/6 in Neptune = Nine of Clubs 31/4 in Mars
Six of Spades 38/11/2 in Uranus VS Two of Clubs 53/8 in Mercury = Six of Spades 38/11/2 in Uranus
Three of Clubs 47/11/2 in Jupiter VS Five of Hearts 38/11/2 in Uranus = Three of Clubs 47/11/2 in Jupiter
Six of Clubs 38/11/2 in Jupiter VS Three of Clubs 49/13/4 in Venus = Six of Clubs 38/11/2 in Jupiter
Five of Spades 41/5 in Uranus VS Five of Spades 34/7 in Mars = Five of Spades 41/5 in Uranus
Ten of Spades 42/6 in Venus VS Seven of Spades 25/7 in Venus = Ten of Spades 42/6 in Venus
Seven of Clubs 36/9 in Mars VS Three of Spades 44/8 in Saturn = Seven of Clubs 36/9 in Mars
Four of Spades 31/4 in Neptune VS Six of Diamonds 48/12/3 in Neptune = Four of Spades 31/4 in Neptune
Ace of Diamonds 58/13/4 in Neptune VS Ten of Clubs 51/6 in Mars = Ace of Diamonds 58/13/4 in Neptune
Seven of Diamonds 42/6 in Mercury VS Eight of Spades 41/5 in Uranus = Seven of Diamonds 42/6 in Mercury
Ten of Hearts 39/12/3 in Jupiter VS Queen of Clubs 37/10/1 in Uranus = Ten of Hearts 39/12/3 in Jupiter
Two of Diamonds 56/11/2 in Uranus VS Two of Diamonds 50/5 in Neptune = Two of Diamonds 56/11/2 in Uranus
Nine of Spades 44/8 in Uranus VS Queen of Diamonds 28/10/1 in Mars = Nine of Spades 44/8 in Uranus
Three of Diamonds 55/10/1 in Neptune VS Eight of Diamonds 71/8 in Neptune = Three of Diamonds 55/10/1 in Neptune
Six of Diamonds 28/10/1 in Jupiter VS Two of Spades 39/12/3 in Neptune = Six of Diamonds 28/10/1 in Jupiter
Jack of Spades 50/5 in Jupiter VS Jack of Spades 38/11/2 in Mars = Jack of Spades 50/5 in Jupiter
Four of Spades 44/8 in Neptune VS Seven of Clubs 33/6 in Saturn = Four of Spades 44/8 in Neptune
Seven of Spades 50/5 in Uranus VS Ace of Clubs 48/12/3 in Venus = Seven of Spades 50/5 in Uranus
Ten of Spades 39/12/3 in Jupiter VS Four of Hearts 49/13/4 in Uranus = Ten of Spades 39/12/3 in Jupiter
Seven of Clubs 26/8 in Uranus VS Five of Hearts 40/4 in Saturn = Seven of Clubs 26/8 in Uranus
Three of Hearts 25/7 in Neptune VS Seven of Hearts 52/7 in Mars = Three of Hearts 25/7 in Neptune
Two of Clubs 33/6 in Venus VS Ace of Diamonds 66/12/3 in Mars = Two of Clubs 33/6 in Venus
Nine of Clubs 29/11/2 in Uranus VS Queen of Diamonds 28/10/1 in Mercury = Nine of Clubs 29/11/2 in Uranus
Seven of Diamonds 46/10/1 in Mars VS Jack of Clubs 30/3 in Neptune = Seven of Diamonds 46/10/1 in Mars
Two of Diamonds 42/6 in Saturn VS Two of Diamonds 37/10/1 in Mercury = Two of Diamonds 42/6 in Saturn
Two of Hearts 54/9 in Uranus VS Three of Diamonds 57/12/3 in Neptune = Two of Hearts 54/9 in Uranus
Seven of Spades 44/8 in Jupiter VS Five of Hearts 46/10/1 in Mars = Seven of Spades 44/8 in Jupiter
Seven of Hearts 49/13/4 in Jupiter VS Ace of Diamonds 59/14/5 in Saturn = Seven of Hearts 49/13/4 in Jupiter
Queen of Hearts 41/5 in Mars VS Three of Diamonds 45/9 in Venus = Queen of Hearts 41/5 in Mars
King of Hearts 47/11/2 in Uranus VS Eight of Hearts 33/6 in Mercury = King of Hearts 47/11/2 in Uranus
King of Hearts 38/11/2 in Uranus VS Seven of Hearts 47/11/2 in Jupiter = King of Hearts 38/11/2 in Uranus
Five of Diamonds 46/10/1 in Uranus VS Jack of Clubs 54/9 in Uranus = Five of Diamonds 46/10/1 in Uranus
Jack of Clubs 62/8 in Venus VS Ace of Diamonds 74/11/2 in Uranus = Jack of Clubs 62/8 in Venus
Four of Hearts 59/14/5 in Mercury VS Three of Hearts 56/11/2 in Uranus = Four of Hearts 59/14/5 in Mercury
Five of Hearts 62/8 in Mercury VS Eight of Hearts 53/8 in Uranus = Five of Hearts 62/8 in Mercury
Nine of Clubs 46/10/1 in Mars VS Five of Spades 46/10/1 in Jupiter = Nine of Clubs 46/10/1 in Mars
Five of Diamonds 61/7 in Mercury VS Queen of Clubs 51/6 in Uranus = Five of Diamonds 61/7 in Mercury
Nine of Spades 32/5 in Mars VS Six of Hearts 30/3 in Uranus = Nine of Spades 32/5 in Mars
Seven of Spades 43/7 in Uranus VS Nine of Spades 58/13/4 in Venus = Seven of Spades 43/7 in Uranus
Queen of Spades 51/6 in Neptune VS Two of Spades 34/7 in Mars = Queen of Spades 51/6 in Neptune
Ace of Spades 63/9 in Mercury VS Nine of Hearts 55/10/1 in Jupiter = Ace of Spades 63/9 in Mercury
Ten of Diamonds 47/11/2 in Mercury VS Ten of Spades 51/6 in Venus = Ten of Diamonds 47/11/2 in Mercury
Seven of Spades 26/8 in Jupiter VS Four of Diamonds 46/10/1 in Jupiter = Seven of Spades 26/8 in Jupiter
Two of Clubs 30/3 in Neptune VS Eight of Clubs 32/5 in Uranus = Two of Clubs 30/3 in Neptune
Seven of Diamonds 30/3 in Mercury VS King of Spades 48/12/3 in Uranus = Seven of Diamonds 30/3 in Mercury
Two of Hearts 31/4 in Mercury VS Six of Hearts 48/12/3 in Jupiter = Two of Hearts 31/4 in Mercury
Six of Spades 38/11/2 in Mars VS Ace of Clubs 31/4 in Jupiter = Six of Spades 38/11/2 in Mars
Ace of Hearts 36/9 in Saturn VS Nine of Hearts 29/11/2 in Mars = Ace of Hearts 36/9 in Saturn
Ace of Diamonds 37/10/1 in Venus VS Ten of Spades 39/12/3 in Saturn = Ace of Diamonds 37/10/1 in Venus
Jack of Spades 38/11/2 in Saturn VS Three of Hearts 40/4 in Venus = Jack of Spades 38/11/2 in Saturn
Queen of Spades 58/13/4 in Uranus VS Seven of Diamonds 67/13/4 in Saturn = Queen of Spades 58/13/4 in Uranus
Jack of Diamonds 72/9 in Venus VS Jack of Clubs 54/9 in Venus = Jack of Diamonds 72/9 in Venus
Seven of Diamonds 39/12/3 in Saturn VS Queen of Hearts 38/11/2 in Neptune = Seven of Diamonds 39/12/3 in Saturn
Three of Clubs 59/14/5 in Neptune VS Ten of Diamonds 53/8 in Saturn = Three of Clubs 59/14/5 in Neptune
Ten of Clubs 52/7 in Venus VS Seven of Clubs 69/15/6 in Venus = Ten of Clubs 52/7 in Venus
Four of Diamonds 43/7 in Mercury VS Five of Clubs 64/10/1 in Neptune = Four of Diamonds 43/7 in Mercury
Eight of Diamonds 42/6 in Venus VS Three of Hearts 61/7 in Neptune = Eight of Diamonds 42/6 in Venus
Ten of Spades 40/4 in Neptune VS Eight of Clubs 41/5 in Venus = Ten of Spades 40/4 in Neptune
Two of Spades 54/9 in Uranus VS Five of Diamonds 44/8 in Uranus = Two of Spades 54/9 in Uranus
Five of Clubs 38/11/2 in Mercury VS Two of Hearts 50/5 in Venus = Five of Clubs 38/11/2 in Mercury
Five of Spades 60/6 in Mercury VS Ace of Spades 44/8 in Neptune = Five of Spades 60/6 in Mercury
Jack of Hearts 68/14/5 in Mars VS Nine of Spades 72/9 in Uranus = Jack of Hearts 68/14/5 in Mars
Six of Spades 69/15/6 in Mars VS Four of Clubs 48/12/3 in Mercury = Six of Spades 69/15/6 in Mars
Eight of Spades 41/5 in Neptune VS Nine of Clubs 37/10/1 in Neptune = Eight of Spades 41/5 in Neptune
Seven of Clubs 56/11/2 in Mercury VS King of Diamonds 48/12/3 in Jupiter = Seven of Clubs 56/11/2 in Mercury
Two of Diamonds 42/6 in Mercury VS Two of Hearts 51/6 in Neptune = Two of Diamonds 42/6 in Mercury
Queen of Hearts 25/7 in Venus VS Queen of Clubs 30/3 in Saturn = Queen of Hearts 25/7 in Venus
Four of Diamonds 46/10/1 in Saturn VS Ten of Spades 48/12/3 in Mercury = Four of Diamonds 46/10/1 in Saturn
Ten of Diamonds 58/13/4 in Neptune VS Two of Diamonds 42/6 in Mercury = Ten of Diamonds 58/13/4 in Neptune
Ten of Diamonds 42/6 in Saturn VS Five of Diamonds 43/7 in Mercury = Ten of Diamonds 42/6 in Saturn
Ace of Diamonds 36/9 in Mars VS Four of Clubs 47/11/2 in Mars = Ace of Diamonds 36/9 in Mars
Eight of Spades 39/12/3 in Mercury VS Four of Clubs 54/9 in Jupiter = Eight of Spades 39/12/3 in Mercury
Five of Hearts 46/10/1 in Saturn VS King of Spades 58/13/4 in Neptune = Five of Hearts 46/10/1 in Saturn
Nine of Spades 24/6 in Mercury VS King of Spades 33/6 in Uranus = Nine of Spades 24/6 in Mercury
Nine of Clubs 62/8 in Jupiter VS Queen of Clubs 47/11/2 in Mercury = Nine of Clubs 62/8 in Jupiter
King of Diamonds 60/6 in Jupiter VS Eight of Hearts 40/4 in Mercury = King of Diamonds 60/6 in Jupiter
Four of Clubs 26/8 in Jupiter VS Nine of Hearts 57/12/3 in Saturn = Four of Clubs 26/8 in Jupiter
Jack of Clubs 58/13/4 in Saturn VS Three of Spades 64/10/1 in Mercury = Jack of Clubs 58/13/4 in Saturn
Seven of Spades 61/7 in Saturn VS Nine of Hearts 55/10/1 in Saturn = Seven of Spades 61/7 in Saturn
Nine of Spades 41/5 in Mars VS Eight of Spades 41/5 in Jupiter = Nine of Spades 41/5 in Mars
Eight of Diamonds 41/5 in Jupiter VS Eight of Spades 33/6 in Mercury = Eight of Diamonds 41/5 in Jupiter
Jack of Hearts 61/7 in Jupiter VS Nine of Diamonds 51/6 in Mercury = Jack of Hearts 61/7 in Jupiter
Eight of Clubs 57/12/3 in Uranus VS Five of Spades 43/7 in Saturn = Eight of Clubs 57/12/3 in Uranus
Five of Clubs 46/10/1 in Venus VS Ace of Hearts 47/11/2 in Jupiter = Five of Clubs 46/10/1 in Venus
Five of Hearts 58/13/4 in Venus VS Three of Spades 43/7 in Mercury = Five of Hearts 58/13/4 in Venus
Six of Spades 53/8 in Venus VS Four of Spades 27/9 in Saturn = Six of Spades 53/8 in Venus
Five of Diamonds 52/7 in Mercury VS Ace of Hearts 55/10/1 in Saturn = Five of Diamonds 52/7 in Mercury
Ace of Spades 27/9 in Saturn VS Queen of Spades 45/9 in Venus = Ace of Spades 27/9 in Saturn
Nine of Spades 63/9 in Uranus VS Three of Clubs 70/7 in Mars = Nine of Spades 63/9 in Uranus
Two of Hearts 26/8 in Mercury VS Four of Hearts 23/5 in Mars = Two of Hearts 26/8 in Mercury
Four of Spades 66/12/3 in Saturn VS Eight of Clubs 51/6 in Uranus = Four of Spades 66/12/3 in Saturn
Four of Diamonds 54/9 in Jupiter VS Two of Spades 35/8 in Jupiter = Four of Diamonds 54/9 in Jupiter
King of Spades 42/6 in Venus VS Seven of Hearts 28/10/1 in Mars = King of Spades 42/6 in Venus
Queen of Spades 52/7 in Venus VS Three of Clubs 70/7 in Mercury = Queen of Spades 52/7 in Venus
Five of Hearts 24/6 in Venus VS Queen of Clubs 44/8 in Neptune = Five of Hearts 24/6 in Venus
Three of Spades 54/9 in Uranus VS Seven of Hearts 41/5 in Uranus = Three of Spades 54/9 in Uranus
Ten of Hearts 38/11/2 in Mars VS Ten of Hearts 50/5 in Neptune = Ten of Hearts 38/11/2 in Mars
Four of Diamonds 49/13/4 in Uranus VS Queen of Clubs 46/10/1 in Mercury = Four of Diamonds 49/13/4 in Uranus
Four of Spades 38/11/2 in Uranus VS Two of Clubs 41/5 in Neptune = Four of Spades 38/11/2 in Uranus
Seven of Hearts 45/9 in Mars VS Five of Clubs 40/4 in Mercury = Seven of Hearts 45/9 in Mars
Queen of Hearts 51/6 in Mars VS Two of Diamonds 31/4 in Jupiter = Queen of Hearts 51/6 in Mars
Ace of Clubs 40/4 in Uranus VS Five of Hearts 57/12/3 in Neptune = Ace of Clubs 40/4 in Uranus
Jack of Spades 37/10/1 in Neptune VS Jack of Spades 52/7 in Neptune = Jack of Spades 37/10/1 in Neptune
Seven of Spades 41/5 in Mars VS Four of Hearts 26/8 in Uranus = Seven of Spades 41/5 in Mars
Jack of Clubs 54/9 in Neptune VS Queen of Spades 31/4 in Venus = Jack of Clubs 54/9 in Neptune
Nine of Spades 46/10/1 in Saturn VS Ace of Spades 40/4 in Saturn = Nine of Spades 46/10/1 in Saturn
